AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Label
2.78,11.11,8.33,16.67,0.0,2.78,8.33,8.33,5.56,2.78,2.78,0.0,0.0,2.78,0.0,8.33,5.56,11.11,0.0,2.78,nAMP
4.35,8.7,2.17,15.22,0.0,10.87,0.0,10.87,6.52,2.17,2.17,6.52,2.17,2.17,4.35,4.35,4.35,8.7,0.0,4.35,nAMP
15.56,2.22,4.44,4.44,6.67,6.67,4.44,2.22,4.44,13.33,6.67,2.22,2.22,11.11,0.0,4.44,2.22,6.67,0.0,0.0,nAMP
2.44,14.63,2.44,12.2,2.44,4.88,2.44,7.32,4.88,2.44,2.44,4.88,2.44,4.88,7.32,2.44,9.76,7.32,0.0,2.44,nAMP
23.08,0.0,0.0,0.0,3.85,3.85,3.85,0.0,0.0,7.69,0.0,7.69,3.85,0.0,3.85,3.85,3.85,34.62,0.0,0.0,nAMP
0.0,10.0,3.33,10.0,3.33,16.67,3.33,6.67,6.67,3.33,3.33,0.0,0.0,3.33,0.0,3.33,13.33,10.0,0.0,3.33,nAMP
0.0,9.68,3.23,9.68,3.23,16.13,6.45,6.45,6.45,3.23,3.23,0.0,0.0,3.23,0.0,6.45,9.68,9.68,0.0,3.23,nAMP
10.42,0.0,6.25,6.25,4.17,6.25,2.08,8.33,6.25,16.67,4.17,2.08,2.08,6.25,0.0,8.33,4.17,4.17,2.08,0.0,nAMP
7.89,0.0,10.53,15.79,2.63,5.26,0.0,5.26,2.63,13.16,2.63,5.26,7.89,5.26,2.63,5.26,2.63,5.26,0.0,0.0,nAMP
2.78,11.11,8.33,16.67,0.0,2.78,5.56,8.33,5.56,2.78,2.78,0.0,0.0,5.56,0.0,8.33,5.56,11.11,0.0,2.78,nAMP
3.7,0.0,11.11,0.0,3.7,0.0,0.0,0.0,18.52,7.41,7.41,7.41,0.0,3.7,3.7,7.41,11.11,11.11,0.0,3.7,nAMP
3.7,0.0,0.0,0.0,11.11,14.81,3.7,7.41,0.0,22.22,7.41,11.11,0.0,0.0,14.81,0.0,0.0,3.7,0.0,0.0,nAMP
3.57,0.0,0.0,0.0,7.14,10.71,3.57,10.71,0.0,17.86,3.57,10.71,0.0,3.57,14.29,3.57,3.57,7.14,0.0,0.0,nAMP
4.76,11.9,4.76,9.52,2.38,11.9,7.14,7.14,9.52,2.38,2.38,0.0,0.0,4.76,0.0,4.76,9.52,4.76,0.0,2.38,nAMP
4.44,2.22,4.44,8.89,8.89,2.22,0.0,8.89,4.44,13.33,2.22,2.22,6.67,2.22,0.0,4.44,15.56,6.67,0.0,2.22,nAMP
4.88,12.2,9.76,14.63,2.44,9.76,2.44,4.88,7.32,2.44,2.44,2.44,0.0,2.44,0.0,0.0,12.2,4.88,0.0,4.88,nAMP
6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,0.0,20.0,6.67,6.67,0.0,0.0,20.0,6.67,13.33,0.0,0.0,0.0,nAMP
0.0,0.0,9.68,0.0,3.23,0.0,0.0,0.0,12.9,6.45,9.68,3.23,0.0,9.68,6.45,6.45,12.9,9.68,0.0,9.68,nAMP
0.0,11.43,2.86,14.29,0.0,5.71,8.57,8.57,5.71,2.86,2.86,2.86,2.86,5.71,0.0,2.86,11.43,5.71,0.0,5.71,nAMP
0.0,13.16,5.26,15.79,2.63,2.63,7.89,7.89,2.63,2.63,2.63,2.63,0.0,2.63,2.63,5.26,15.79,2.63,0.0,5.26,nAMP
7.32,12.2,9.76,9.76,2.44,2.44,2.44,4.88,7.32,2.44,2.44,2.44,2.44,4.88,0.0,7.32,9.76,4.88,0.0,4.88,nAMP
2.56,10.26,10.26,12.82,0.0,7.69,0.0,10.26,2.56,2.56,2.56,0.0,5.13,2.56,0.0,10.26,12.82,2.56,0.0,5.13,nAMP
8.7,2.17,6.52,8.7,13.04,6.52,0.0,13.04,6.52,4.35,2.17,4.35,2.17,2.17,2.17,6.52,2.17,6.52,0.0,2.17,nAMP
15.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,10.0,5.0,10.0,0.0,5.0,10.0,5.0,15.0,0.0,nAMP
15.15,0.0,3.03,0.0,0.0,3.03,3.03,0.0,0.0,6.06,3.03,0.0,3.03,3.03,6.06,15.15,6.06,33.33,0.0,0.0,nAMP
4.17,8.33,2.08,14.58,0.0,10.42,0.0,10.42,6.25,2.08,2.08,6.25,2.08,2.08,6.25,4.17,6.25,8.33,0.0,4.17,nAMP
2.38,11.9,0.0,23.81,2.38,7.14,4.76,4.76,7.14,4.76,2.38,2.38,2.38,2.38,2.38,2.38,4.76,9.52,0.0,2.38,nAMP
0.0,12.82,5.13,15.38,2.56,7.69,5.13,7.69,2.56,5.13,2.56,7.69,0.0,7.69,0.0,0.0,10.26,5.13,0.0,2.56,nAMP
2.94,0.0,2.94,2.94,11.76,2.94,2.94,5.88,5.88,17.65,2.94,0.0,14.71,0.0,11.76,2.94,2.94,8.82,0.0,0.0,nAMP
4.65,11.63,4.65,11.63,2.33,9.3,9.3,4.65,9.3,2.33,2.33,0.0,0.0,4.65,0.0,2.33,11.63,6.98,0.0,2.33,nAMP
2.94,0.0,5.88,0.0,8.82,0.0,11.76,8.82,11.76,0.0,11.76,0.0,2.94,0.0,11.76,11.76,5.88,0.0,0.0,5.88,nAMP
6.82,0.0,11.36,9.09,0.0,2.27,0.0,11.36,4.55,13.64,4.55,2.27,4.55,4.55,2.27,2.27,11.36,6.82,0.0,2.27,nAMP
0.0,5.13,0.0,5.13,10.26,12.82,0.0,0.0,20.51,7.69,2.56,2.56,0.0,2.56,0.0,5.13,10.26,10.26,0.0,5.13,nAMP
6.67,2.22,6.67,4.44,2.22,4.44,4.44,6.67,11.11,17.78,4.44,0.0,2.22,8.89,8.89,2.22,0.0,4.44,0.0,2.22,nAMP
2.7,16.22,10.81,13.51,2.7,5.41,2.7,5.41,2.7,2.7,2.7,2.7,0.0,5.41,0.0,0.0,13.51,8.11,0.0,2.7,nAMP
4.88,9.76,0.0,12.2,2.44,7.32,4.88,9.76,12.2,2.44,4.88,2.44,0.0,7.32,0.0,7.32,7.32,2.44,0.0,2.44,nAMP
2.5,12.5,5.0,15.0,2.5,2.5,2.5,5.0,10.0,2.5,2.5,10.0,0.0,5.0,0.0,5.0,7.5,7.5,0.0,2.5,nAMP
2.56,12.82,7.69,17.95,2.56,2.56,5.13,5.13,7.69,2.56,2.56,2.56,0.0,5.13,0.0,2.56,10.26,7.69,0.0,2.56,nAMP
4.76,11.9,4.76,9.52,2.38,11.9,7.14,4.76,7.14,2.38,2.38,0.0,0.0,4.76,0.0,2.38,11.9,9.52,0.0,2.38,nAMP
2.08,8.33,4.17,12.5,0.0,6.25,4.17,6.25,8.33,6.25,2.08,2.08,0.0,10.42,4.17,4.17,4.17,12.5,0.0,2.08,nAMP
4.76,11.9,7.14,11.9,4.76,7.14,7.14,4.76,9.52,2.38,2.38,0.0,0.0,4.76,0.0,2.38,9.52,7.14,0.0,2.38,nAMP
4.35,2.17,4.35,15.22,10.87,4.35,0.0,8.7,4.35,8.7,2.17,4.35,4.35,0.0,0.0,4.35,8.7,8.7,0.0,4.35,nAMP
4.35,2.17,4.35,8.7,4.35,6.52,0.0,4.35,6.52,17.39,6.52,8.7,6.52,2.17,0.0,4.35,2.17,6.52,0.0,4.35,nAMP
4.44,2.22,6.67,13.33,11.11,6.67,0.0,6.67,6.67,13.33,2.22,8.89,4.44,0.0,2.22,0.0,2.22,2.22,2.22,4.44,nAMP
2.17,2.17,4.35,8.7,8.7,4.35,0.0,6.52,6.52,15.22,2.17,2.17,4.35,2.17,2.17,6.52,13.04,6.52,0.0,2.17,nAMP
7.14,11.9,4.76,9.52,2.38,11.9,2.38,4.76,7.14,2.38,2.38,4.76,0.0,2.38,2.38,4.76,9.52,7.14,0.0,2.38,nAMP
7.14,11.9,7.14,7.14,2.38,11.9,2.38,4.76,7.14,2.38,2.38,4.76,0.0,2.38,2.38,4.76,9.52,7.14,0.0,2.38,nAMP
2.63,0.0,5.26,0.0,7.89,0.0,10.53,7.89,10.53,2.63,10.53,0.0,5.26,2.63,10.53,10.53,7.89,0.0,0.0,5.26,nAMP
6.38,0.0,4.26,10.64,4.26,2.13,6.38,6.38,21.28,17.02,0.0,2.13,0.0,6.38,2.13,4.26,0.0,6.38,0.0,0.0,nAMP
7.14,2.38,7.14,4.76,2.38,2.38,4.76,7.14,11.9,14.29,4.76,0.0,2.38,9.52,9.52,2.38,0.0,4.76,0.0,2.38,nAMP
5.26,0.0,7.89,13.16,2.63,0.0,2.63,7.89,5.26,7.89,5.26,2.63,5.26,2.63,10.53,2.63,2.63,15.79,0.0,0.0,nAMP
16.0,0.0,2.0,4.0,2.0,2.0,2.0,10.0,10.0,4.0,8.0,10.0,2.0,4.0,10.0,4.0,2.0,2.0,4.0,2.0,nAMP
6.52,0.0,6.52,13.04,2.17,4.35,2.17,8.7,6.52,6.52,6.52,2.17,4.35,4.35,6.52,2.17,2.17,13.04,0.0,2.17,nAMP
8.51,0.0,6.38,4.26,6.38,2.13,2.13,10.64,12.77,8.51,6.38,0.0,0.0,4.26,4.26,6.38,8.51,4.26,2.13,2.13,nAMP
9.52,0.0,4.76,4.76,7.14,2.38,4.76,14.29,14.29,7.14,4.76,0.0,0.0,2.38,4.76,7.14,7.14,2.38,2.38,0.0,nAMP
10.81,2.7,5.41,8.11,8.11,2.7,0.0,10.81,13.51,2.7,8.11,0.0,0.0,2.7,5.41,2.7,10.81,0.0,2.7,2.7,nAMP
16.0,0.0,2.0,4.0,2.0,2.0,4.0,12.0,10.0,4.0,8.0,10.0,2.0,2.0,10.0,4.0,0.0,2.0,4.0,2.0,nAMP
14.0,0.0,2.0,4.0,2.0,2.0,2.0,10.0,10.0,6.0,8.0,10.0,2.0,4.0,10.0,4.0,2.0,2.0,4.0,2.0,nAMP
16.0,0.0,2.0,4.0,2.0,2.0,2.0,10.0,10.0,6.0,8.0,8.0,2.0,4.0,10.0,6.0,0.0,2.0,4.0,2.0,nAMP
8.33,0.0,6.25,6.25,4.17,4.17,2.08,6.25,8.33,16.67,6.25,2.08,2.08,4.17,0.0,10.42,6.25,4.17,2.08,0.0,nAMP
8.33,0.0,2.08,8.33,4.17,6.25,2.08,8.33,6.25,16.67,4.17,8.33,2.08,6.25,0.0,6.25,4.17,4.17,2.08,0.0,nAMP
8.33,0.0,2.08,8.33,4.17,6.25,2.08,10.42,6.25,16.67,4.17,8.33,2.08,6.25,0.0,6.25,4.17,2.08,2.08,0.0,nAMP
10.42,0.0,6.25,6.25,6.25,6.25,2.08,8.33,6.25,14.58,4.17,2.08,2.08,6.25,0.0,8.33,4.17,4.17,2.08,0.0,nAMP
8.33,0.0,6.25,6.25,2.08,8.33,2.08,8.33,6.25,18.75,2.08,2.08,2.08,6.25,0.0,8.33,4.17,4.17,2.08,2.08,nAMP
12.9,6.45,6.45,3.23,3.23,3.23,3.23,3.23,3.23,16.13,3.23,3.23,3.23,0.0,6.45,6.45,3.23,12.9,0.0,0.0,nAMP
21.74,0.0,6.52,8.7,0.0,4.35,2.17,0.0,0.0,4.35,2.17,2.17,2.17,2.17,6.52,4.35,19.57,6.52,2.17,4.35,nAMP
16.67,0.0,0.0,0.0,5.56,0.0,11.11,0.0,0.0,0.0,5.56,11.11,5.56,5.56,5.56,5.56,5.56,5.56,16.67,0.0,nAMP
8.33,0.0,12.5,6.25,0.0,6.25,0.0,6.25,2.08,6.25,2.08,4.17,8.33,8.33,4.17,8.33,8.33,4.17,0.0,4.17,nAMP
10.0,0.0,14.0,10.0,2.0,4.0,6.0,0.0,0.0,22.0,4.0,2.0,6.0,0.0,6.0,4.0,6.0,2.0,2.0,0.0,nAMP
20.0,10.0,3.33,3.33,0.0,3.33,6.67,10.0,0.0,10.0,3.33,0.0,0.0,0.0,0.0,10.0,3.33,13.33,3.33,0.0,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,5.56,5.56,11.11,5.56,5.56,5.56,5.56,0.0,16.67,5.56,nAMP
7.41,11.11,3.7,3.7,7.41,3.7,3.7,0.0,3.7,3.7,3.7,0.0,0.0,0.0,25.93,3.7,11.11,7.41,0.0,0.0,nAMP
10.34,6.9,3.45,0.0,0.0,6.9,3.45,6.9,0.0,17.24,3.45,0.0,6.9,3.45,13.79,3.45,6.9,6.9,0.0,0.0,nAMP
2.78,2.78,2.78,2.78,0.0,5.56,2.78,2.78,0.0,19.44,2.78,0.0,8.33,0.0,19.44,11.11,8.33,8.33,0.0,0.0,nAMP
9.09,3.03,12.12,15.15,3.03,3.03,0.0,3.03,3.03,6.06,9.09,6.06,6.06,0.0,6.06,0.0,6.06,3.03,3.03,3.03,nAMP
9.09,12.12,3.03,0.0,3.03,0.0,6.06,6.06,6.06,6.06,3.03,3.03,0.0,3.03,12.12,9.09,3.03,15.15,0.0,0.0,nAMP
8.16,4.08,0.0,2.04,6.12,0.0,2.04,6.12,16.33,8.16,8.16,6.12,2.04,4.08,2.04,4.08,10.2,8.16,0.0,2.04,nAMP
5.71,2.86,11.43,8.57,0.0,11.43,0.0,11.43,5.71,0.0,8.57,2.86,5.71,2.86,8.57,5.71,0.0,2.86,2.86,2.86,nAMP
6.25,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,6.25,6.25,0.0,18.75,0.0,18.75,6.25,6.25,6.25,6.25,0.0,nAMP
4.76,0.0,0.0,0.0,0.0,14.29,0.0,19.05,0.0,0.0,4.76,9.52,4.76,0.0,4.76,4.76,33.33,0.0,0.0,0.0,nAMP
4.08,2.04,6.12,6.12,6.12,6.12,2.04,2.04,4.08,16.33,6.12,2.04,8.16,4.08,6.12,8.16,0.0,8.16,0.0,2.04,nAMP
15.62,9.38,3.12,0.0,6.25,0.0,3.12,3.12,9.38,9.38,3.12,9.38,9.38,3.12,3.12,3.12,0.0,6.25,0.0,3.12,nAMP
6.12,4.08,0.0,4.08,6.12,0.0,2.04,6.12,16.33,8.16,8.16,6.12,2.04,4.08,2.04,4.08,10.2,8.16,0.0,2.04,nAMP
3.03,3.03,3.03,0.0,9.09,3.03,3.03,0.0,9.09,15.15,3.03,6.06,12.12,3.03,6.06,3.03,9.09,9.09,0.0,0.0,nAMP
10.26,2.56,0.0,2.56,7.69,0.0,2.56,7.69,10.26,10.26,5.13,5.13,2.56,5.13,2.56,5.13,12.82,5.13,0.0,2.56,nAMP
15.0,2.5,0.0,12.5,2.5,7.5,2.5,5.0,0.0,2.5,5.0,0.0,2.5,0.0,7.5,2.5,12.5,7.5,5.0,7.5,nAMP
18.18,0.0,0.0,0.0,4.55,0.0,0.0,13.64,4.55,0.0,4.55,13.64,4.55,4.55,0.0,9.09,9.09,4.55,4.55,4.55,nAMP
8.51,0.0,2.13,2.13,8.51,4.26,2.13,4.26,6.38,8.51,4.26,6.38,0.0,4.26,2.13,14.89,12.77,2.13,4.26,2.13,nAMP
16.67,3.33,3.33,13.33,3.33,3.33,0.0,6.67,6.67,3.33,10.0,3.33,13.33,0.0,0.0,0.0,3.33,3.33,3.33,3.33,nAMP
8.33,4.17,0.0,6.25,10.42,2.08,2.08,2.08,4.17,6.25,4.17,4.17,10.42,2.08,6.25,10.42,0.0,10.42,2.08,4.17,nAMP
14.58,0.0,2.08,6.25,2.08,18.75,0.0,4.17,6.25,2.08,2.08,4.17,2.08,4.17,2.08,12.5,12.5,2.08,0.0,2.08,nAMP
8.0,12.0,4.0,0.0,0.0,4.0,0.0,8.0,4.0,16.0,4.0,0.0,0.0,0.0,16.0,4.0,12.0,8.0,0.0,0.0,nAMP
10.0,10.0,3.33,0.0,3.33,6.67,3.33,0.0,3.33,6.67,3.33,0.0,3.33,0.0,20.0,10.0,3.33,13.33,0.0,0.0,nAMP
20.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,0.0,15.0,0.0,nAMP
4.35,13.04,4.35,0.0,0.0,4.35,4.35,0.0,4.35,8.7,8.7,0.0,4.35,0.0,21.74,4.35,0.0,8.7,4.35,4.35,nAMP
11.43,5.71,5.71,0.0,2.86,2.86,0.0,0.0,2.86,11.43,5.71,0.0,2.86,8.57,20.0,5.71,5.71,8.57,0.0,0.0,nAMP
18.18,9.09,3.03,0.0,0.0,0.0,6.06,0.0,3.03,9.09,3.03,0.0,18.18,0.0,9.09,9.09,3.03,9.09,0.0,0.0,nAMP
12.0,0.0,6.0,12.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,12.0,8.0,6.0,4.0,12.0,10.0,2.0,4.0,nAMP
11.9,0.0,4.76,2.38,2.38,4.76,0.0,9.52,9.52,7.14,4.76,2.38,2.38,9.52,0.0,2.38,9.52,11.9,2.38,2.38,nAMP
22.22,7.41,0.0,7.41,0.0,7.41,3.7,0.0,7.41,0.0,3.7,3.7,0.0,11.11,7.41,7.41,0.0,3.7,0.0,7.41,nAMP
17.24,3.45,0.0,0.0,3.45,3.45,6.9,0.0,0.0,0.0,6.9,0.0,3.45,10.34,20.69,3.45,6.9,3.45,10.34,0.0,nAMP
13.16,5.26,5.26,2.63,0.0,0.0,2.63,0.0,2.63,13.16,5.26,0.0,5.26,0.0,13.16,10.53,10.53,10.53,0.0,0.0,nAMP
8.51,2.13,8.51,6.38,0.0,4.26,0.0,6.38,0.0,8.51,4.26,6.38,0.0,4.26,0.0,27.66,6.38,6.38,0.0,0.0,nAMP
15.91,0.0,11.36,6.82,0.0,4.55,0.0,0.0,0.0,6.82,2.27,0.0,4.55,9.09,4.55,2.27,15.91,9.09,2.27,4.55,nAMP
13.33,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,6.67,6.67,13.33,0.0,6.67,6.67,13.33,6.67,6.67,nAMP
4.17,0.0,6.25,4.17,14.58,6.25,4.17,0.0,4.17,10.42,2.08,0.0,8.33,2.08,4.17,12.5,6.25,6.25,0.0,4.17,nAMP
4.76,11.9,4.76,11.9,2.38,7.14,9.52,4.76,9.52,2.38,2.38,0.0,0.0,2.38,2.38,4.76,9.52,7.14,0.0,2.38,nAMP
2.44,12.2,7.32,7.32,2.44,4.88,7.32,7.32,4.88,2.44,2.44,4.88,0.0,7.32,0.0,2.44,14.63,7.32,0.0,2.44,nAMP
2.78,0.0,5.56,16.67,5.56,5.56,5.56,5.56,11.11,8.33,5.56,2.78,0.0,5.56,0.0,2.78,8.33,5.56,0.0,2.78,nAMP
7.14,0.0,0.0,3.57,3.57,10.71,0.0,14.29,0.0,17.86,3.57,3.57,0.0,3.57,17.86,3.57,7.14,3.57,0.0,0.0,nAMP
7.14,7.14,3.57,3.57,0.0,10.71,3.57,0.0,3.57,10.71,3.57,0.0,0.0,3.57,17.86,7.14,7.14,7.14,3.57,0.0,nAMP
4.55,9.09,4.55,0.0,0.0,0.0,4.55,4.55,0.0,9.09,4.55,0.0,0.0,0.0,18.18,13.64,13.64,9.09,4.55,0.0,nAMP
14.29,4.76,2.38,2.38,0.0,7.14,2.38,0.0,2.38,14.29,4.76,0.0,2.38,2.38,14.29,11.9,7.14,4.76,2.38,0.0,nAMP
2.22,2.22,4.44,8.89,15.56,4.44,0.0,11.11,8.89,6.67,2.22,2.22,6.67,0.0,0.0,6.67,11.11,4.44,0.0,2.22,nAMP
6.9,0.0,3.45,0.0,3.45,6.9,3.45,10.34,0.0,24.14,3.45,6.9,0.0,3.45,13.79,10.34,0.0,3.45,0.0,0.0,nAMP
5.88,2.94,2.94,2.94,8.82,0.0,8.82,5.88,5.88,0.0,8.82,14.71,2.94,0.0,11.76,2.94,2.94,5.88,2.94,2.94,nAMP
14.29,3.57,0.0,0.0,3.57,3.57,10.71,0.0,0.0,3.57,7.14,3.57,10.71,0.0,7.14,7.14,10.71,3.57,10.71,0.0,nAMP
17.07,0.0,12.2,4.88,4.88,9.76,2.44,0.0,0.0,9.76,4.88,0.0,7.32,0.0,9.76,2.44,2.44,7.32,2.44,2.44,nAMP
22.22,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,5.56,5.56,0.0,5.56,0.0,16.67,11.11,0.0,16.67,5.56,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,16.67,5.56,0.0,0.0,5.56,5.56,5.56,0.0,5.56,0.0,11.11,0.0,16.67,0.0,nAMP
19.05,0.0,0.0,0.0,4.76,0.0,19.05,0.0,0.0,0.0,4.76,4.76,9.52,9.52,0.0,0.0,14.29,0.0,14.29,0.0,nAMP
22.22,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,5.56,5.56,5.56,5.56,5.56,5.56,0.0,5.56,0.0,16.67,0.0,nAMP
0.0,8.89,4.44,15.56,2.22,2.22,4.44,11.11,2.22,4.44,2.22,2.22,0.0,8.89,2.22,15.56,6.67,4.44,0.0,2.22,nAMP
2.38,11.9,4.76,11.9,2.38,11.9,7.14,4.76,7.14,2.38,2.38,2.38,0.0,2.38,0.0,4.76,11.9,7.14,0.0,2.38,nAMP
3.7,0.0,11.11,0.0,3.7,3.7,0.0,0.0,14.81,7.41,7.41,7.41,0.0,7.41,3.7,3.7,11.11,11.11,0.0,3.7,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,5.56,5.56,11.11,11.11,5.56,0.0,5.56,5.56,16.67,0.0,nAMP
6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,12.5,6.25,6.25,12.5,0.0,6.25,12.5,12.5,6.25,12.5,0.0,0.0,nAMP
22.22,0.0,5.56,0.0,5.56,0.0,11.11,5.56,0.0,5.56,5.56,0.0,5.56,5.56,0.0,0.0,11.11,0.0,16.67,0.0,nAMP
0.0,0.0,0.0,9.09,22.73,4.55,0.0,18.18,4.55,9.09,4.55,9.09,0.0,0.0,0.0,0.0,13.64,4.55,0.0,0.0,nAMP
18.18,0.0,0.0,0.0,6.06,6.06,9.09,3.03,3.03,0.0,6.06,3.03,3.03,6.06,6.06,3.03,6.06,6.06,12.12,3.03,nAMP
19.05,9.52,4.76,0.0,4.76,0.0,0.0,0.0,4.76,14.29,4.76,0.0,0.0,0.0,19.05,4.76,9.52,4.76,0.0,0.0,nAMP
2.33,2.33,4.65,2.33,9.3,4.65,2.33,2.33,4.65,18.6,4.65,6.98,16.28,0.0,6.98,2.33,0.0,9.3,0.0,0.0,nAMP
9.3,0.0,6.98,2.33,6.98,0.0,6.98,11.63,6.98,2.33,11.63,0.0,4.65,0.0,11.63,6.98,2.33,0.0,0.0,9.3,nAMP
13.89,2.78,2.78,0.0,2.78,5.56,8.33,0.0,0.0,2.78,5.56,2.78,11.11,0.0,11.11,2.78,16.67,2.78,8.33,0.0,nAMP
15.15,0.0,0.0,0.0,3.03,6.06,9.09,0.0,0.0,0.0,9.09,3.03,6.06,0.0,18.18,9.09,3.03,6.06,12.12,0.0,nAMP
4.76,4.76,4.76,0.0,4.76,0.0,0.0,14.29,0.0,14.29,9.52,4.76,4.76,0.0,19.05,4.76,9.52,0.0,0.0,0.0,nAMP
13.64,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,4.55,4.55,9.09,4.55,18.18,4.55,9.09,9.09,0.0,13.64,0.0,nAMP
3.57,0.0,7.14,0.0,7.14,7.14,3.57,3.57,0.0,17.86,3.57,3.57,0.0,3.57,14.29,3.57,10.71,10.71,0.0,0.0,nAMP
3.12,0.0,0.0,3.12,6.25,12.5,3.12,6.25,0.0,18.75,9.38,9.38,3.12,0.0,15.62,6.25,0.0,3.12,0.0,0.0,nAMP
16.67,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.56,11.11,11.11,5.56,5.56,0.0,11.11,5.56,16.67,5.56,nAMP
6.98,0.0,6.98,2.33,6.98,0.0,6.98,11.63,6.98,2.33,11.63,0.0,4.65,0.0,11.63,6.98,4.65,0.0,0.0,9.3,nAMP
22.22,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,5.56,11.11,11.11,5.56,5.56,0.0,5.56,0.0,16.67,0.0,nAMP
21.88,6.25,0.0,0.0,3.12,6.25,9.38,0.0,0.0,0.0,6.25,3.12,3.12,3.12,9.38,6.25,6.25,6.25,9.38,0.0,nAMP
12.2,0.0,0.0,0.0,2.44,9.76,7.32,2.44,0.0,0.0,9.76,0.0,7.32,2.44,7.32,9.76,12.2,7.32,7.32,2.44,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,11.11,0.0,0.0,0.0,5.56,5.56,5.56,5.56,0.0,5.56,16.67,0.0,16.67,0.0,nAMP
22.22,0.0,5.56,0.0,5.56,0.0,5.56,5.56,0.0,0.0,5.56,0.0,5.56,5.56,11.11,0.0,11.11,0.0,16.67,0.0,nAMP
22.22,0.0,5.56,0.0,0.0,0.0,16.67,0.0,0.0,5.56,5.56,5.56,5.56,5.56,0.0,0.0,5.56,0.0,16.67,5.56,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,16.67,0.0,0.0,5.56,5.56,11.11,5.56,0.0,0.0,5.56,5.56,0.0,16.67,0.0,nAMP
0.0,3.85,3.85,3.85,3.85,0.0,0.0,3.85,0.0,15.38,3.85,0.0,19.23,3.85,15.38,7.69,3.85,3.85,3.85,3.85,nAMP
6.82,9.09,2.27,0.0,9.09,2.27,6.82,6.82,0.0,0.0,2.27,6.82,0.0,2.27,11.36,18.18,4.55,6.82,2.27,2.27,nAMP
4.26,2.13,2.13,10.64,4.26,4.26,0.0,6.38,6.38,14.89,2.13,10.64,2.13,2.13,2.13,12.77,4.26,8.51,0.0,0.0,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,5.56,5.56,5.56,5.56,5.56,11.11,11.11,0.0,16.67,0.0,nAMP
22.22,0.0,0.0,0.0,5.56,0.0,11.11,0.0,0.0,5.56,5.56,5.56,0.0,5.56,0.0,11.11,11.11,0.0,16.67,0.0,nAMP
5.26,0.0,0.0,0.0,0.0,5.26,5.26,5.26,0.0,15.79,5.26,5.26,0.0,0.0,10.53,10.53,10.53,5.26,10.53,5.26,nAMP
2.33,4.65,6.98,9.3,2.33,6.98,4.65,6.98,2.33,6.98,4.65,2.33,0.0,2.33,16.28,4.65,4.65,6.98,0.0,4.65,nAMP
2.04,4.08,4.08,10.2,4.08,6.12,6.12,10.2,4.08,2.04,2.04,6.12,2.04,2.04,10.2,2.04,6.12,10.2,0.0,6.12,nAMP
19.35,0.0,0.0,0.0,0.0,3.23,0.0,6.45,3.23,9.68,3.23,6.45,6.45,0.0,0.0,6.45,6.45,29.03,0.0,0.0,nAMP
2.7,2.7,10.81,8.11,0.0,2.7,0.0,10.81,10.81,13.51,5.41,5.41,0.0,0.0,16.22,0.0,2.7,5.41,0.0,2.7,nAMP
0.0,11.43,5.71,5.71,2.86,5.71,2.86,5.71,11.43,2.86,2.86,5.71,2.86,5.71,0.0,5.71,11.43,8.57,0.0,2.86,nAMP
0.0,11.63,6.98,4.65,4.65,4.65,4.65,6.98,9.3,2.33,2.33,11.63,0.0,4.65,2.33,4.65,9.3,6.98,0.0,2.33,nAMP
14.58,0.0,6.25,8.33,2.08,4.17,0.0,8.33,2.08,14.58,6.25,0.0,10.42,2.08,6.25,2.08,6.25,4.17,0.0,2.08,nAMP
2.33,9.3,2.33,9.3,2.33,9.3,2.33,9.3,11.63,2.33,2.33,11.63,0.0,4.65,0.0,4.65,9.3,4.65,0.0,2.33,nAMP
0.0,12.5,12.5,10.0,2.5,2.5,10.0,5.0,5.0,5.0,2.5,5.0,0.0,2.5,0.0,5.0,10.0,7.5,0.0,2.5,nAMP
